,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,mean_train_mae,std_train_mae
10,0.13267230987548828,0.019889594509065307,0.0010001182556152344,1.784161275279017e-07,0.8,0.1,7,800,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 800, 'subsample': 0.9}",-0.05448595945296308,-0.056760415959006674,-0.06616876200062165,-0.07123577209791056,-0.07168440139857832,-0.06406706218181606,0.007197444119391716,194,-0.0037110992604198786,-0.003190872423459893,-0.0028654121812203993,-0.001354864267378489,-0.0017041567468803604,-0.002565280975871804,0.0008945374767867418
11,0.07829017639160156,0.007876297209030473,0.0009999275207519531,2.132480599880018e-07,0.8,0.1,7,800,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 800, 'subsample': 1}",-0.051144737521837756,-0.05577250874862615,-0.06425304915081459,-0.06622456157382933,-0.07292641734292248,-0.06206425486760606,0.007731849380768592,43,-0.006386156027073495,-0.005031715561784086,-0.005347527400025238,-0.0033941960431238356,-0.004238023345687693,-0.00487952367553887,0.0010129019446992451
12,0.16639924049377441,0.009727791365083496,0.001399850845336914,0.0004899019625992974,0.8,0.1,7,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000, 'subsample': 0.8}",-0.05658035120290964,-0.06326584892427645,-0.06262439098931631,-0.06690797364843619,-0.07344869414147318,-0.06456545178128234,0.005542885879372883,281,-0.003707034977677698,-0.003137315234925583,-0.0028416420904856473,-0.001245957103779919,-0.0016151361014270075,-0.002509417101659171,0.0009311270331739492
13,0.16040825843811035,0.023146265207671914,0.0010007858276367188,4.90933901833868e-07,0.8,0.1,7,1000,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000, 'subsample': 0.9}",-0.05475277876876122,-0.05695251384026772,-0.06644099657370542,-0.07113455979867923,-0.07185987837589775,-0.06422814547146227,0.007121179758551584,218,-0.0037024914663807236,-0.003134960679573958,-0.0028554837759712454,-0.0013401123879961245,-0.0016938829811492765,-0.0025453862582142657,0.000889988074604332
14,0.0992159366607666,0.009117752379914442,0.0007998466491699219,0.0003999241347581601,0.8,0.1,7,1000,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000, 'subsample': 1}",-0.051144737521837756,-0.05577250874862615,-0.06425304915081459,-0.06622456157382933,-0.07292641734292248,-0.06206425486760606,0.007731849380768592,43,-0.006386156027073495,-0.005031715561784086,-0.005347527400025238,-0.0033941960431238356,-0.004238023345687693,-0.00487952367553887,0.0010129019446992451
15,0.2204069137573242,0.041145287932010007,0.001600170135498047,0.0004897069466492548,0.8,0.1,7,1200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1200, 'subsample': 0.8}",-0.0565501474257086,-0.06254055680075116,-0.06207965314276354,-0.06721836573920471,-0.07335174628364532,-0.06434809387841467,0.0056307228617047,248,-0.003710473679673055,-0.0031421417034098787,-0.0028801054565598073,-0.0012684564522982007,-0.0015860155450814482,-0.002517438567404478,0.000935159797050643
16,0.19579968452453614,0.025007522465901152,0.0009994029998779297,6.289914111267529e-07,0.8,0.1,7,1200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1200, 'subsample': 0.9}",-0.054723006248695916,-0.05657919066618378,-0.06599573234645538,-0.07129343597932804,-0.07187429276582592,-0.0640931316012978,0.007214836093771929,201,-0.0036610528774777733,-0.0031033651232241512,-0.002841489144237762,-0.0013351832548579622,-0.0016474301493604275,-0.0025177041098316147,0.0008843997189408391
17,0.11239986419677735,0.009002209363129416,0.0012009620666503906,0.00039956880870754195,0.8,0.1,7,1200,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1200, 'subsample': 1}",-0.051144737521837756,-0.05577250874862615,-0.06425304915081459,-0.06622456157382933,-0.07292641734292248,-0.06206425486760606,0.007731849380768592,43,-0.006386156027073495,-0.005031715561784086,-0.005347527400025238,-0.0033941960431238356,-0.004238023345687693,-0.00487952367553887,0.0010129019446992451
18,0.05430512428283692,0.0009116087239783172,0.0007242679595947266,0.0004080950137388849,0.8,0.1,8,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",-0.05623872001377733,-0.060741458113858414,-0.0627927592096456,-0.06515608168186195,-0.07093214291717695,-0.06317223238726404,0.00486370489955971,129,-0.004608234013339908,-0.0037624215568837355,-0.0038049437128240137,-0.0020097410962028922,-0.0029573184071986927,-0.0034285317572898483,0.0008808944014764987
19,0.048565912246704104,0.0039888003915759095,0.0007997989654541015,0.0003998996639609502,0.8,0.1,8,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.9}",-0.05471517111478271,-0.058603865261143355,-0.0634245374493102,-0.06708643923303449,-0.07460320811465145,-0.06368664423458444,0.00688651791514603,169,-0.004342578060613585,-0.0036274793665043085,-0.0034992757057021647,-0.0018527135151839458,-0.0026099325087051545,-0.0031863958313418316,0.000864895870129179
20,0.0430091381072998,0.003028170926329861,0.0009999752044677734,3.814697265625e-07,0.8,0.1,8,200,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1}",-0.05057931296033721,-0.057313287078879324,-0.06226593271272055,-0.06675095638176048,-0.07464895035126434,-0.062311687896992374,0.008179851777081288,73,-0.006189897583616387,-0.004737526750794395,-0.004776325439782875,-0.0032658462144032484,-0.004217215483456224,-0.004637362294410625,0.0009483975114684324
21,0.08391098976135254,0.006044370882793621,0.0009992599487304687,1.0160100818949944e-06,0.8,0.1,8,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'subsample': 0.8}",-0.056361844081318634,-0.060935615650195896,-0.06275815082450344,-0.06540294605850805,-0.07135072375991755,-0.06336185607488871,0.00496466163495581,146,-0.0038265737477502348,-0.003252163103284362,-0.0030197574721994806,-0.0013545432399313137,-0.001733547605932917,-0.0026373170338196616,0.0009381828920570576
22,0.07720108032226562,0.008230956999777408,0.0007993698120117188,0.0003996868117570783,0.8,0.1,8,400,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'subsample': 0.9}",-0.055006993455267154,-0.05880754923350206,-0.06413953022494676,-0.0671077180912193,-0.07526443224146724,-0.0640652446492805,0.0069911263970205305,193,-0.0037909317173770193,-0.0031683791893782334,-0.0030100210771429542,-0.001421442852737112,-0.001838505697487263,-0.0026458561068245165,0.0008795279587975122
23,0.05518980026245117,0.002045530105518894,0.000799560546875,0.0003997826052918022,0.8,0.1,8,400,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'subsample': 1}",-0.050587239501553444,-0.057313161733817515,-0.06226578019495304,-0.0667515912615374,-0.07530485702128563,-0.062444525942629406,0.00837731481496909,83,-0.0059982742779290145,-0.00473749049871567,-0.004776290744541886,-0.0032662329823204576,-0.003683428714022912,-0.004492343443505988,0.0009556401759148529
24,0.11873960494995117,0.006567063240944515,0.0014064311981201172,0.0004982716267490082,0.8,0.1,8,600,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 0.8}",-0.05659524322128636,-0.060647140564488625,-0.06164177861787161,-0.06549952454815844,-0.07085006370891851,-0.0630467501321447,0.004822070459196389,119,-0.0038284148464486,-0.003253443935957848,-0.0030307340554629604,-0.0012926211191131875,-0.0016668914323425077,-0.002614421077865021,0.0009695787888296357
25,0.11072340011596679,0.012629802447572355,0.0010000705718994141,4.156969970265077e-07,0.8,0.1,8,600,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 0.9}",-0.05525110252486698,-0.058465511485614054,-0.06338219185535286,-0.06730285827960987,-0.07518066062253746,-0.06391646495359624,0.006977630132093706,184,-0.003690105773989577,-0.0031085582796159215,-0.002919256234655852,-0.001387426915718813,-0.0017294726856640424,-0.0025669639779288414,0.0008685137951206863
26,0.06860027313232422,0.003929589326082722,0.0008006095886230469,0.00040030588771268596,0.8,0.1,8,600,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1}",-0.050587239501553444,-0.057313161733817515,-0.06226578019495304,-0.0667515912615374,-0.07530485702128563,-0.062444525942629406,0.00837731481496909,83,-0.0059982742779290145,-0.004737489609094106,-0.004776290299731104,-0.0032662325408045704,-0.0036834295970546863,-0.004492343264922696,0.0009556400676439307
